"contractYear","tokenPool","usageCategory","usageDate","productLineCode","productName","tokensConsumed",
1,"CY","DESKTOP_PRODUCT",2016-01-15 00:00:00,"REVITST","Autodesk Revit Structure",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-15 00:00:00,"REVSU","Autodesk AutoCAD Revit Structure Suite",16.0,
1,"CY","DESKTOP_PRODUCT",2016-01-15 00:00:00,"REVSYP","Autodesk AutoCAD Revit MEP Suite",8.0,
1,"CY","DESKTOP_PRODUCT",2016-01-15 00:00:00,"RFAMOD","Autodesk River and Flood Analysis Module",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-15 00:00:00,"RSAPRO","Robot Structural Analysis Professional",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-15 00:00:00,"RVT","Revit",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-15 00:00:00,"RVTMPB","Autodesk Revit MEP",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-15 00:00:00,"SBPNL","SketchBook – for Enterprise",19.0,
1,"CY","DESKTOP_PRODUCT",2016-01-15 00:00:00,"SCDSE","Autodesk CFD Design Study Environment",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-15 00:00:00,"SCFD","Autodesk CFD",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-15 00:00:00,"SCFDA","Autodesk CFD - Premium",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-15 00:00:00,"SCFDM","Autodesk CFD - Ultimate",8.0,
1,"CY","DESKTOP_PRODUCT",2016-01-15 00:00:00,"SCFDNX","Autodesk CFD Connection for NX",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-15 00:00:00,"SFTIM","Softimage",19.0,
1,"CY","DESKTOP_PRODUCT",2016-01-15 00:00:00,"SFTIMA","Autodesk Softimage Advanced",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-15 00:00:00,"SHOWPRO","Autodesk Showcase Professional",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-15 00:00:00,"SIMDFM","Moldflow Design",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-15 00:00:00,"SURFST","Alias Surface",24.0,
1,"CY","DESKTOP_PRODUCT",2016-01-15 00:00:00,"VRDDES","VRED Design",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-15 00:00:00,"VRDPRS","VRED Presenter",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-15 00:00:00,"VRDSRV","VRED Server",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-15 00:00:00,"WTGTWY","Wiretap Gateway",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-16 00:00:00,"3DSMAX","3ds Max",13.0,
1,"CY","DESKTOP_PRODUCT",2016-01-16 00:00:00,"ACD","AutoCAD",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-16 00:00:00,"ACDLT","AutoCAD LT",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-16 00:00:00,"ACDMAC","AutoCAD for Mac",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-16 00:00:00,"ADKVRD","VRED",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-16 00:00:00,"ALAUST","Autodesk Alias AutoStudio",16.0,
1,"CY","DESKTOP_PRODUCT",2016-01-16 00:00:00,"AQTO","Autodesk Quantity Takeoff",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-16 00:00:00,"ASMES","Simulation Mechanical",20.0,
1,"CY","DESKTOP_PRODUCT",2016-01-16 00:00:00,"CADMEP","Fabrication CADmep",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-16 00:00:00,"CAMDCT","Fabrication CAMduct",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-16 00:00:00,"CIV3D","AutoCAD Civil 3D",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-16 00:00:00,"DCMVRD","Autodesk Display Cluster Module for Autodesk VRED Design",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-16 00:00:00,"DESNST","Alias Design",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-16 00:00:00,"ESTMEP","Fabrication ESTmep",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-16 00:00:00,"FCMULH","FeatureCAM - Ultimate - license holder",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-16 00:00:00,"INVBUN","AutoCAD Inventor Suite",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-16 00:00:00,"INVETO","Inventor Engineer-to-Order Series",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-16 00:00:00,"INVNTOR","Inventor",3.0,
1,"CY","DESKTOP_PRODUCT",2016-01-16 00:00:00,"INVPUB","Autodesk Inventor Publisher",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-16 00:00:00,"MAP","AutoCAD Map 3D",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-16 00:00:00,"MAXDES","3DS Max Design",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-16 00:00:00,"MAYA","Maya",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-16 00:00:00,"MBXPRO","Mudbox",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-16 00:00:00,"MFGDEXUTLP","Manufacturing Data Exchange Utility - Premium",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-16 00:00:00,"MFIAT","Moldflow Insight - Ultimate Token Flex",12.0,
1,"CY","DESKTOP_PRODUCT",2016-01-16 00:00:00,"MFIB","Moldflow Insight Standard",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-16 00:00:00,"MFS","Moldflow Synergy",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-16 00:00:00,"MOBPRO","MotionBuilder",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-16 00:00:00,"NAVMAN","Navisworks Manage",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-16 00:00:00,"NAVSIM","Navisworks Simulate",11.0,
1,"CY","DESKTOP_PRODUCT",2016-01-16 00:00:00,"PLC0000023","SimStudio Tools",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-16 00:00:00,"PLNT3D","AutoCAD Plant 3D",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-16 00:00:00,"REVIT","Autodesk Revit Architecture",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-16 00:00:00,"REVITST","Autodesk Revit Structure",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-16 00:00:00,"REVSU","Autodesk AutoCAD Revit Structure Suite",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-16 00:00:00,"RFAMOD","Autodesk River and Flood Analysis Module",14.0,
1,"CY","DESKTOP_PRODUCT",2016-01-16 00:00:00,"RSAPRO","Robot Structural Analysis Professional",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-16 00:00:00,"RVT","Revit",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-16 00:00:00,"SCDSE","Autodesk CFD Design Study Environment",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-16 00:00:00,"SCFD","Autodesk CFD",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-16 00:00:00,"SCFDM","Autodesk CFD - Ultimate",19.0,
1,"CY","DESKTOP_PRODUCT",2016-01-16 00:00:00,"SCPROE","Autodesk CFD Connection for Pro/ENGINEER",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-16 00:00:00,"SFTIM","Softimage",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-16 00:00:00,"SIMDFM","Moldflow Design",4.0,
1,"CY","DESKTOP_PRODUCT",2016-01-16 00:00:00,"STUWAL","Autodesk Studio Wall",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-16 00:00:00,"SURFST","Alias Surface",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-16 00:00:00,"VLTEAD","Enterprise Add-on for Vault",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-16 00:00:00,"VLTWG","Vault Workgroup",9.0,
1,"CY","DESKTOP_PRODUCT",2016-01-16 00:00:00,"VRDPRO","VRED Professional",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-16 00:00:00,"VRDPRS","VRED Presenter",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-17 00:00:00,"3DSMAX","3ds Max",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-17 00:00:00,"ADSTPR","Autodesk Advance Steel",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-17 00:00:00,"ALAUST","Autodesk Alias AutoStudio",14.0,
1,"CY","DESKTOP_PRODUCT",2016-01-17 00:00:00,"ALSK","Autodesk SketchBook Designer",6.0,
1,"CY","DESKTOP_PRODUCT",2016-01-17 00:00:00,"AMECH_PP","AutoCAD Mechanical",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-17 00:00:00,"ASPACD","Autodesk AutoCAD with Advance Steel",11.0,
1,"CY","DESKTOP_PRODUCT",2016-01-17 00:00:00,"ECSCAD","Autodesk AutoCAD ecscad",7.0,
1,"CY","DESKTOP_PRODUCT",2016-01-17 00:00:00,"INVLT","Inventor LT",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-17 00:00:00,"INVPUB","Autodesk Inventor Publisher",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-17 00:00:00,"MAYA","Maya",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-17 00:00:00,"MFAA","Moldflow Adviser Ultimate",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-17 00:00:00,"MFCD","CADdoctor for Simulation",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-17 00:00:00,"MFGPPUTL","Manufacturing Post Processor Utility",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-17 00:00:00,"MFIA","Moldflow Insight Ultimate",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-17 00:00:00,"NAVSIM","Navisworks Simulate",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-17 00:00:00,"NETFA","Netfabb - Premium",8.0,
1,"CY","DESKTOP_PRODUCT",2016-01-17 00:00:00,"PMSLHD","PowerMill - Standard - license holder",6.0,
1,"CY","DESKTOP_PRODUCT",2016-01-17 00:00:00,"PWSPLH","PowerShape - Premium - license holder",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-17 00:00:00,"REVIT","Autodesk Revit Architecture",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-17 00:00:00,"REVITS","Autodesk AutoCAD Revit Architecture Suite",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-17 00:00:00,"VLTM","Vault Professional",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-17 00:00:00,"VRDDES","VRED Design",17.0,
1,"CY","DESKTOP_PRODUCT",2016-01-18 00:00:00,"3DSMAX","3ds Max",18.0,
1,"CY","DESKTOP_PRODUCT",2016-01-18 00:00:00,"A350","Flame Assist",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-18 00:00:00,"ACAD_E","AutoCAD Electrical",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-18 00:00:00,"ACD","AutoCAD",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-18 00:00:00,"ACDLT","AutoCAD LT",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-18 00:00:00,"ACDLTM","AutoCAD LT for Mac",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-18 00:00:00,"ACDMAC","AutoCAD for Mac",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-18 00:00:00,"ALAUST","Autodesk Alias AutoStudio",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-18 00:00:00,"ALSK","Autodesk SketchBook Designer",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-18 00:00:00,"ALSSF","Autodesk Alias SpeedForm",5.0,
1,"CY","DESKTOP_PRODUCT",2016-01-18 00:00:00,"AMECH_PP","AutoCAD Mechanical",12.0,
1,"CY","DESKTOP_PRODUCT",2016-01-18 00:00:00,"ARCHDESK","AutoCAD Architecture",20.0,
1,"CY","DESKTOP_PRODUCT",2016-01-18 00:00:00,"ARDES","AutoCAD Raster Design",9.0,
1,"CY","DESKTOP_PRODUCT",2016-01-18 00:00:00,"ASMES","Simulation Mechanical",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-18 00:00:00,"AUTOST","Alias Automotive",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-18 00:00:00,"BLDSYS","AutoCAD MEP",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-18 00:00:00,"CADMEP","Fabrication CADmep",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-18 00:00:00,"CIV3D","AutoCAD Civil 3D",7.0,
1,"CY","DESKTOP_PRODUCT",2016-01-18 00:00:00,"CIVIL","AutoCAD Civil",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-18 00:00:00,"DCMVRD","Autodesk Display Cluster Module for Autodesk VRED Design",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-18 00:00:00,"DESNST","Alias Design",9.0,
1,"CY","DESKTOP_PRODUCT",2016-01-18 00:00:00,"ECSCAD","Autodesk AutoCAD ecscad",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-18 00:00:00,"FCMSLH","N/A",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-18 00:00:00,"FCMULH","FeatureCAM - Ultimate - license holder",8.0,
1,"CY","DESKTOP_PRODUCT",2016-01-18 00:00:00,"FDU","Autodesk Factory Design Utilities",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-18 00:00:00,"HSMPRM","HSMWorks - Ultimate",4.0,
1,"CY","DESKTOP_PRODUCT",2016-01-18 00:00:00,"INHSMP","Inventor HSM - Ultimate",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-18 00:00:00,"INVBUN","AutoCAD Inventor Suite",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-18 00:00:00,"INVLT","Inventor LT",16.0,
1,"CY","DESKTOP_PRODUCT",2016-01-18 00:00:00,"INVPROSA","Inventor Professional",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-18 00:00:00,"INVPROSIM","AutoCAD Inventor Simulation Suite",9.0,
1,"CY","DESKTOP_PRODUCT",2016-01-18 00:00:00,"INVPUB","Autodesk Inventor Publisher",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-18 00:00:00,"K100","Lustre",10.0,
1,"CY","DESKTOP_PRODUCT",2016-01-18 00:00:00,"LDXSP","LANDXPLORER STUDIO PROFESSIONAL",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-18 00:00:00,"MAP","AutoCAD Map 3D",18.0,
1,"CY","DESKTOP_PRODUCT",2016-01-18 00:00:00,"MAXDES","3DS Max Design",13.0,
1,"CY","DESKTOP_PRODUCT",2016-01-18 00:00:00,"MAYA","Maya",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-18 00:00:00,"MBXPRO","Mudbox",32.0,
1,"CY","DESKTOP_PRODUCT",2016-01-18 00:00:00,"MFAA","Moldflow Adviser Ultimate",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-18 00:00:00,"MFCD","CADdoctor for Simulation",6.0,
1,"CY","DESKTOP_PRODUCT",2016-01-18 00:00:00,"MFGDEXUTLP","Manufacturing Data Exchange Utility - Premium",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-18 00:00:00,"MFIA","Moldflow Insight Ultimate",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-18 00:00:00,"MFIB","Moldflow Insight Standard",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-18 00:00:00,"MOBPRO","MotionBuilder",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-18 00:00:00,"NAVMAN","Navisworks Manage",18.0,
1,"CY","DESKTOP_PRODUCT",2016-01-18 00:00:00,"NAVSIM","Navisworks Simulate",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-18 00:00:00,"OSPRO","Autodesk Opticore Studio Professional",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-18 00:00:00,"PCEASY","Productstream Professional EASY",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-18 00:00:00,"PCPRO","Productstream Professional PRO",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-18 00:00:00,"PDSU","Product Design Suite Ultimate",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-18 00:00:00,"PLC0000023","SimStudio Tools",2.0,
1,"CY","DESKTOP_PRODUCT",2016-01-18 00:00:00,"PLNT3D","AutoCAD Plant 3D",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-18 00:00:00,"PMSLHD","PowerMill - Standard - license holder",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-18 00:00:00,"PNID","AutoCAD P&ID",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-18 00:00:00,"PWRMMOD","PowerMill Modelling",7.0,
1,"CY","DESKTOP_PRODUCT",2016-01-18 00:00:00,"PWRMP","PowerMill - Premium",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-18 00:00:00,"PWRSS","PowerShape - Standard",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-18 00:00:00,"RAVS","AutoCAD Revit Architecture Visualization Suite",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-18 00:00:00,"REVITS","Autodesk AutoCAD Revit Architecture Suite",11.0,
1,"CY","DESKTOP_PRODUCT",2016-01-18 00:00:00,"REVITST","Autodesk Revit Structure",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-18 00:00:00,"REVSYP","Autodesk AutoCAD Revit MEP Suite",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-18 00:00:00,"RSAPRO","Robot Structural Analysis Professional",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-18 00:00:00,"RVTMPB","Autodesk Revit MEP",12.0,
1,"CY","DESKTOP_PRODUCT",2016-01-18 00:00:00,"SBPNL","SketchBook – for Enterprise",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-18 00:00:00,"SBRDES","Autodesk Structural Bridge Design",9.0,
1,"CY","DESKTOP_PRODUCT",2016-01-18 00:00:00,"SCFDM","Autodesk CFD - Ultimate",19.0,
1,"CY","DESKTOP_PRODUCT",2016-01-18 00:00:00,"SCPROE","Autodesk CFD Connection for Pro/ENGINEER",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-18 00:00:00,"SFTIM","Softimage",17.0,
1,"CY","DESKTOP_PRODUCT",2016-01-18 00:00:00,"SHOWCASE","Showcase",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-18 00:00:00,"STRDET","Autodesk AutoCAD Structural Detailing",6.0,
1,"CY","DESKTOP_PRODUCT",2016-01-18 00:00:00,"SURFST","Alias Surface",10.0,
1,"CY","DESKTOP_PRODUCT",2016-01-18 00:00:00,"UTLDESN","Autodesk AutoCAD Utility Design",11.0,
1,"CY","DESKTOP_PRODUCT",2016-01-18 00:00:00,"VLTM","Vault Professional",13.0,
1,"CY","DESKTOP_PRODUCT",2016-01-18 00:00:00,"VLTWG","Vault Workgroup",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-18 00:00:00,"VRDDES","VRED Design",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-18 00:00:00,"VRDPRO","VRED Professional",11.0,
1,"CY","DESKTOP_PRODUCT",2016-01-19 00:00:00,"3DSMAX","3ds Max",2.0,
1,"CY","DESKTOP_PRODUCT",2016-01-19 00:00:00,"3DSMXS","Autodesk 3ds Max with Softimage",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-19 00:00:00,"A250","Flame",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-19 00:00:00,"ACD","AutoCAD",11.0,
1,"CY","DESKTOP_PRODUCT",2016-01-19 00:00:00,"ACDLAND","Autodesk Land Desktop",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-19 00:00:00,"ACDLT","AutoCAD LT",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-19 00:00:00,"ACDMAC","AutoCAD for Mac",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-19 00:00:00,"ADKVRD","VRED",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-19 00:00:00,"ADSTPR","Autodesk Advance Steel",17.0,
1,"CY","DESKTOP_PRODUCT",2016-01-19 00:00:00,"ALAUST","Autodesk Alias AutoStudio",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-19 00:00:00,"ALSSF","Autodesk Alias SpeedForm",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-19 00:00:00,"AMECH_PP","AutoCAD Mechanical",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-19 00:00:00,"AQTO","Autodesk Quantity Takeoff",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-19 00:00:00,"ARDES","AutoCAD Raster Design",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-19 00:00:00,"ASMES","Simulation Mechanical",13.0,
1,"CY","DESKTOP_PRODUCT",2016-01-19 00:00:00,"AUTOST","Alias Automotive",13.0,
1,"CY","DESKTOP_PRODUCT",2016-01-19 00:00:00,"BLDSYS","AutoCAD MEP",18.0,
1,"CY","DESKTOP_PRODUCT",2016-01-19 00:00:00,"CADMEP","Fabrication CADmep",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-19 00:00:00,"CIV3D","AutoCAD Civil 3D",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-19 00:00:00,"CIVIL","AutoCAD Civil",7.0,
1,"CY","DESKTOP_PRODUCT",2016-01-19 00:00:00,"DESNST","Alias Design",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-19 00:00:00,"ESTMEP","Fabrication ESTmep",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-19 00:00:00,"FCAMP","FeatureCAM - Premium",16.0,
1,"CY","DESKTOP_PRODUCT",2016-01-19 00:00:00,"FCMULH","FeatureCAM - Ultimate - license holder",7.0,
1,"CY","DESKTOP_PRODUCT",2016-01-19 00:00:00,"FDSADV","Factory Design Suite Ultimate",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-19 00:00:00,"FDSPRM","Factory Design Suite Premium",12.0,
1,"CY","DESKTOP_PRODUCT",2016-01-19 00:00:00,"GEOMOD","Autodesk Geotechnical Module",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-19 00:00:00,"HSMULT","HSM - Ultimate",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-19 00:00:00,"INVBUN","AutoCAD Inventor Suite",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-19 00:00:00,"INVETO","Inventor Engineer-to-Order Series",13.0,
1,"CY","DESKTOP_PRODUCT",2016-01-19 00:00:00,"INVLT","Inventor LT",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-19 00:00:00,"INVNTOR","Inventor",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-19 00:00:00,"INVPROSA","Inventor Professional",13.0,
1,"CY","DESKTOP_PRODUCT",2016-01-19 00:00:00,"MAYA","Maya",3.0,
1,"CY","DESKTOP_PRODUCT",2016-01-19 00:00:00,"MBXPRO","Mudbox",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-19 00:00:00,"MFAA","Moldflow Adviser Ultimate",5.0,
1,"CY","DESKTOP_PRODUCT",2016-01-19 00:00:00,"MFCD","CADdoctor for Simulation",17.0,
1,"CY","DESKTOP_PRODUCT",2016-01-19 00:00:00,"MFDL","Autodesk Simulation Moldflow Design Link",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-19 00:00:00,"MFIB","Moldflow Insight Standard",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-19 00:00:00,"MFIP","Moldflow Insight Premium",14.0,
1,"CY","DESKTOP_PRODUCT",2016-01-19 00:00:00,"MFS","Moldflow Synergy",1.0,
1,"CY","DESKTOP_PRODUCT",2016-01-19 00:00:00,"NAVMAN","Navisworks Manage",4.0,
1,"CY","DESKTOP_PRODUCT",2016-01-19 00:00:00,"NAVSIM","Navisworks Simulate",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-19 00:00:00,"NINCAD","Autodesk Nastran In-CAD",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-19 00:00:00,"PCOFFI","Vault Office",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-19 00:00:00,"PLNT3D","AutoCAD Plant 3D",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-19 00:00:00,"PMAKER","PartMaker",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-19 00:00:00,"PWIULH","PowerInspect - Ultimate - license holder",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-19 00:00:00,"PWRMS","PowerMill - Standard",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-19 00:00:00,"PWRMU","PowerMill - Ultimate",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-19 00:00:00,"PWSULH","PowerShape - Ultimate - license holder",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-19 00:00:00,"RECAP","ReCap Pro",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-19 00:00:00,"REVITS","Autodesk AutoCAD Revit Architecture Suite",7.0,
1,"CY","DESKTOP_PRODUCT",2016-01-19 00:00:00,"REVITST","Autodesk Revit Structure",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-19 00:00:00,"REVSYP","Autodesk AutoCAD Revit MEP Suite",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-19 00:00:00,"RSAPRO","Robot Structural Analysis Professional",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-19 00:00:00,"RVT","Revit",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-19 00:00:00,"RVTMPB","Autodesk Revit MEP",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-19 00:00:00,"SBRDES","Autodesk Structural Bridge Design",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-19 00:00:00,"SCFDA","Autodesk CFD - Premium",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-19 00:00:00,"SCFDM","Autodesk CFD - Ultimate",13.0,
1,"CY","DESKTOP_PRODUCT",2016-01-19 00:00:00,"SCFDP","Autodesk CFD Connection for Parasolid",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-19 00:00:00,"SCPROE","Autodesk CFD Connection for Pro/ENGINEER",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-19 00:00:00,"SFTIM","Softimage",12.0,
1,"CY","DESKTOP_PRODUCT",2016-01-19 00:00:00,"SFTIMA","Autodesk Softimage Advanced",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-19 00:00:00,"SHOWPRO","Autodesk Showcase Professional",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-19 00:00:00,"STNGRAY","Stingray",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-19 00:00:00,"STRDET","Autodesk AutoCAD Structural Detailing",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-19 00:00:00,"UTLDESN","Autodesk AutoCAD Utility Design",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-19 00:00:00,"VEHTRK","Autodesk Vehicle Tracking",3.0,
1,"CY","DESKTOP_PRODUCT",2016-01-19 00:00:00,"VLTM","Vault Professional",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-19 00:00:00,"VLTWG","Vault Workgroup",0.0,
1,"CY","DESKTOP_PRODUCT",2016-01-19 00:00:00,"VRDDES","VRED Design",11.0,
1,"CY","DESKTOP_PRODUCT",2016-01-19 00:00:00,"VRDPRO","VRED Professional",4.0,
1,"CY","DESKTOP_PRODUCT",2016-01-19 00:00:00,"VRDPRS","VRED Presenter",0.0,
